編號,分類,等級,分類1,分類2,分類3,分類4,語句,翻譯,音檔路徑,語別,方言別
53592,T,U,12,1,,,"lapacungulu ku mahudrange ki cekele wasipi akuea idra niluka ka hahukudra, ku amani ku magagemegeme ki bengelrai lapasibengelrai ku nipulalaka ka bangabangale, pathingale kay ababai kay aidulrunga sibengelrai ikay ki hahubuwa, twalai kayasaa ku pathahevanelringa ki nipulalaka ka bangabangale kudra bulaa alrivilrivi niya aimyaki alalingu tupapalra iniya, papulringalringau ka amaninga ku aialrigu ki bangabangale sikapapedrenge ngipapakilibake. idrayasasana laipakisilange malra idra nimailuka ka hatheathe lukai abecenge, bwaai pasibengelrai idra twalrevelrevege, haedre ka talyalalai si amani ku magagemegeme ki bengelrai.",接著，由部落耆老逐一點收對方所攜帶的各樣物品，花飾飾權者為對方女子佩戴，象徵該名女子已能在公開的場合佩戴紅心百合，今後要將神聖的紅心百合精神「純潔」如影隨身，時刻叮嚀自己是百合花的榮耀，潔身自愛。在此同時，也將攜帶的刺茄環飾或小米環飾，為主角、部落當家頭目和擁有花飾權的家族佩戴。,,魯凱語,29
53593,T,U,12,1,,,"lu tulrepenge, laybilringa papiya idra eceba, piya ku tapiyaiya ku kakudha, lupangilrepengenga demedeme sanaakakudhaa, twatake pangiakanea ki cekele pakisupilri pakihagai. alaiyasi malralreme ku tacekecekela, aidulru ngivale tulrevege ku taidrusa taitulru ka daane, kutaiya aimakasibengelrai ngivavale ku drusa tulru ka nipulalaka, ku ea ka bengelrai taiea ku hahukudra, ku drusa ka bengelrai taidrusa ku hahukudra.",結束後，以同樣的禮數回禮他方。所有儀式結束後，開始設宴擺桌，宴請所有參加盛會的人分享這份喜悅。若經濟能力許可，可以一家一次對兩家或三家，也就是一次佩戴兩朵或三朵紅心百合。備禮是一人一份，兩人就是兩份。,,魯凱語,29
53594,T,U,12,1,,,"kayvai sya bengelrai ki nipulalaka ka bangabangale, singiyakai lu ngipiyale kitulrevege, kaytwalrevege ka kakudha taikalraa, luadrusa atulru wadulrwana apataetadreke sibengelrai, ai lu asupatenga alrimanga kadruwa ka matiyadalame, lakuni ku papubiyabila apacucungulu.",除義結金蘭外，佩戴紅心百合的儀式還有結親及結婚儀式，而結親及結婚儀式也分數種。總之，佩戴的百合數量與儀式次數是成正比的，兩、三朵時分層戴，四朵以上分層戴，頭飾太高，一來不美觀，二來重心不穩，女性們就會往兩邊戴。,,魯凱語,29
53595,T,U,12,1,,,"kay bangabangale kabengelradhanelringa ki Ngudradrekai, amani ku abake niyake ki Ngudradrekai, amani ku pakahathudu ikay tamacapicapila ki Ngudradrekai, ku pathaheva pangukai ki ababai mabula kimusakene, pangukay ki sauwalai amani kudra magahe ka tahapapana. nausibengelrai ku nipulalaka ka bangabangale luiyaa, matiapangelrace kakalra ku apangimiya, pangwasacekecekela tuhamuhu, lakuni, kay ababai ki Ngudradrekai ngyapapakilibake ngihahuthuku pakilibake ikay kadruwa ka nitupadudulruwa tahumaha ka nipulalaka ka bangabangale.",百合花是魯凱族的族花，是魯凱族的族魂，是維繫魯凱族各部落秩序倫理的核心植物。在魯凱族的社會裡，賦予男女不同的社會意義。女性代表聖潔，男性則為狩獵勇士。要戴上紅心百合，過程繁複，勞師動眾，所費不貲。所以，部落婦女更以自愛自制來守護得來不易的紅心百合。,,魯凱語,29
53596,T,U,12,2,,,paungulu,感恩禮,,魯凱語,29
53597,T,U,12,2,,,"ku igayganeana kay Ngudradrekai kadruwa ka paedhaleana ku pacase, lakai makatuma kiruku ku takitulalaka ka caili dramahe si vai, ku akihahagadha ki kyatulalake lau sakatha lu taukitulalake ku daini ku nimakapusala nimakatulrula, twapadudulru ahakai ku becenge waga ku kicega kihagai ahakai ku becenge, pwakane sanaka wakela kihagai ka umase, mahamau ki tangkau ki paihange, pakela lu atahudrawdrangenga, kadruwanga ku kyahahagai ki takitulalaka niyaa. patupalra ikai tangudadedethanengata ki paihange, taikalranenga kay tatupiyaiyanenga kihagai ki kyatulalake.",早期魯凱族沒有創造文字，無法記錄每個人的出生年月日，慶生的活動大概僅在嬰兒剛出生後的兩三天，會辦理簡單的慶賀儀式，用小米煮成乾飯，宴請來參加慶賀的人，如同漢人的蛋糕一樣，之後一直到老的這段期間，不會再有慶生的活動。隨著與漢人的接觸與交流的影響，漸漸有各樣慶祝生日的方式出現。,,魯凱語,29
53598,T,U,12,2,,,"kay Ngudradrekai ku igayganeana ku wadulru ngilribate ki tahamapitulu ka caili ku umase tabekele, sana atatadradrawnga icengecenge kay lalaalake, ku mahudrawdrange lakai amaninga ku sakatha ku tasaataluwa, ku lalaalake pasikai ki mahudrawdrange paungulu, kyaseasene ku takualriyanelini lwapu pakaadrau kayvai myaiyaikai ka aunga, ikay ki Ngudradrekai kadruwa ka lrigu sikathaa, amani ku sahakaiya ki lalaalake pathingala ku sakiaseasenelini.",早期魯凱族社會能活過七旬的族人不多，當孩子們都已經長大成人，父母不再是家中生活的依靠，孩子們會為年老的父母辦理祝壽禮，來感恩老人家勞心勞力的養育之恩，這種感恩老人的禮數，稱為感恩禮或祝壽禮。對魯凱族來說，不僅是一種榮耀，也能藉此表現子女對老邁父母的孝心。,,魯凱語,29
53599,T,U,12,2,,,"ku nadruma lu paungulu, kadruwa ka sakatha ku tina si tama, ku sakidremedrema ka lalaalake, singyakai idra tangilribatanelini ikay ki tacekecekelanelini ku nimuhikaiya, ikay ki kidremedremelini ku nimuhikaiya, ikay ki akithalradha ku nimuhikaiya, kudra watalenga ku alrima palribulu kakalithi ka mahudrawdrange, paungulu kyaseasene. kudra pyuwacekecekela ahakai ku mathangelra ku vai padulru, ku nipadulruwa ka hahukudra aitaha ikai ku cinuluwa ka beeke nyahalrevega ka akanea, kacauba si kahingalai.",從前感恩的禮數，不僅只有父母，有心的晚輩，會依他們一路走來的生命過程中，曾經在他們生活的需求、精神的需求和愛的需求上，伸出援手給予幫助以及付出關心過的長輩，舉行感恩禮。祝壽時家主必須花些時間準備，準備的禮物中一定會有豬及小米做的食品、毛毯及新衣。,,魯凱語,29
53600,T,U,12,2,,,"kay beeke ikay ki Ngudradrekai ki tatumatumananenga amani ku tinukucingalra ka hahukudra, kay becenge miyalri ka makucingalre ka taleke ikay ki Ngudradrekai. ikay ki cekele ku akapehava pangitaleke si atulrevega, kay beeke si nyahabecenga tuakanea ( nilringinga kay kabava ) amani ku sanianiyangenga ka sapasudalruwa, kay kacauba thalradha ki mahudrawdrange, kay kahingalai niya ku nipusiluwa nipacasa pailrepenge, mwatakelreta ku tapasingikidremedrema.",豬隻是魯凱族社會各種儀禮很重要的牲禮，小米也是魯凱族傳統生活中最重要的食物。凡是部落家族之喜慶宴會或論及婚嫁，均以豬肉及小米作成的食品（尤其是以小米釀酒）為最高禮遇。毛毯是溫暖呵護之意，新衣以縫製的傳統服飾，完整的一整套，誠意更足。,,魯凱語,29
53601,T,U,12,2,,,"kay lalaalake lu paungulu, wadaulu ku silasilanga ki mahudrawdrangelini si pacepe padulru ku saceacebe, ikayidra vayvai lamasiasilange tahumaha ku sasubulrubulruwa sakiyahagai idra kyapakiiluku ka umase, si mapapangulringalringau sa alavavalake sa icengecenge ku tangilribatanelini. kay asasanenga, kay sacekecekela ki lakacalrisiya wasidinga, ku tapiyaiya paungulu la kisilange akabalri makaelaela, kay lalaalake twatakenga si pangitaleke ki kinauwacekela, ku pehava matatingitinga ku pehava lu tulrevege.",子女們行祝壽禮，會邀請與自己長輩年齡相仿的部落族人為他們準備禮物，在當日共同接受大家的祝福，也藉此機會，讓長輩們回憶童年往事與青春年華。近年來，原住民的經濟能力，相較於過往提升很多，感恩的禮數也跟著多樣化，晚輩會擺桌宴請部落的族人共同慶賀，場面熱鬧的程度不亞於婚宴。,,魯凱語,29
53602,T,U,12,2,,,"kay sisiyu wapacase myaikai, musakena ki tina si tama, lasu kisubulrubulru, ikayikai kaumasa lanu kaelrenge ku niyake. kay akiaseasena ki mahudrawdrange kadruwa ka amani ki tatulrisisisiya ki tama si tina ka vai siki takitulalakanelini, sana thingaleta kakalithi kikawhiyahiva kilaelange patupalra liniya, adulruwa pakipasasa ku kidremedremelini, kay kiyu wapidruhu thuthu ki tina ngwalai ku samusaesakene, kay tagaga wathingale pangibilri lwapu kwadu ki mahudrangenga ka tinalini, adrava kay udryudripi wathingale kyaseasene ki mahudrawdrange, haehaebanengata ka umase!",聖經也記載：要孝敬父母，使你得福，在地上長壽。感恩孝敬父母不要只是在母親節、父親節和父母生日而已，平日暖心的問候，貼心的小動作，短暫的陪伴，順服的心都足以讓父母欣慰。羊有跪乳之恩，鴉有反哺之義，動物都知道感恩父母，何況是我們人呢！,,魯凱語,29
53603,T,U,12,3,,,mwahyudale,祈雨祭,,魯凱語,29
53604,T,U,12,3,,,"ku nadruma, kay Ngudradrekai ku tacekecekela mapadulru, lukay alupu kihaceve, twalravai tumawma. twalai ki aswalalanga ka dramahe pakela ki mwasaka lrima ka dramahe amani ku taeaeapa pwaivai si pacebe ki taleke. lakuni muhikai ki udale, kay taykaiya ka daedae ki Ngudradrekai, kalisiya tuhamuhu. mabelenge ku lregelrege mwadringi ku drakehale, talrisapesapa, ku tadaedaea la asawdradradha tuhamuhu, kadruwa ka mwadruwa ku acilai, habahaba ku umawma, ku udale yasahubu ikay ki kaladrangedranga, lu akalakecelra mameale si kakucingalre tulravai. lakuni, sakatha ku swadalepe ki meameala ka dae ka taleke ku wadulru cebe.",過去，魯凱族的傳統生活方式非常簡單，不是狩獵、採集，就是耕作。每年的1月至5月為播種期與作物生長期，這時最需要雨水，但魯凱族分佈居住的地質環境，條件頗差。中央山脈南部地帶高山深谷，岩石壁多，有土壤的地方坡度又高，水源不充足，土地貧瘠，雨季集中在夏季，冬季乾旱不易耕種。所以，僅適於耐旱耐瘠之作物。,,魯凱語,29
53605,T,U,12,3,,,"lukelanga ki kalacengelrava, kaulai kai udawdale, lu tulisinga ku acebea ki sahuigaa lai muhiudale, patwalai ki takitubiya muhiudale ka kakudhaa, kitubi inulri ki yabelenge ku apaudala yasasanaa, amani ku sakathathaa ka sahakaiya pangilribate ki tuacengelrau.",適逢乾旱季，久久沒有下雨，造成旱災，危及農作物的生產時就要舉行求雨祭，藉著求雨的祭祀過程，祈求上天即時降雨，這是唯一解決旱災的方法。,,魯凱語,29
53606,T,U,12,3,,,"ku tapiyaiya muhiudale taitulruwa. mwasaka ea, yakai ki kalatadra ki dadaana, amani ku mahudrange ki cekele ku watawtau, pelaela ki kinauwacekela tuibalriyu itauwana muhiudale, makanaelre makituvau puculudha ku acilai, mukalava ku tavavaga ki mahudrange la masiyasilange papubelenge uubu ku acilai masiyasilange kitubi ki yabelenge “Twaumase ka yabelenge! kunai kayasasaa mwahiudalenai musuwa, kakuhuwa naiya pulebe ku udale, pakaelreke ikai daedae, lani cebe ku taleke.” lutulrepenge la mukalava ku nimakapiyala, alaiyasi sakumiyana kaiudale, pwaela si ahakai ku mwasaka drusa.",祈雨的祭祀方法有三種。一、在各自的屋前舉行，由部落長老呼喊口信，叫全部落人留在家進行求雨祭祀，大家用水瓢舀水，聽命於長老的口令同時往上潑灑水，同時向上天求，「天神啊！我們現在向你求雨，可憐我們降下雨，滋潤大地，使田裡生產五穀。」結束之後，等待幾天，若仍未下雨，再進行第二種。,,魯凱語,29
53607,T,U,12,3,,,"mwasaka drusa, mwadrakehale tutapiyaiya drwapulu. idra vayvai ku kinauwacekela aiisadra sanaka atwatumana, ku layacengecenge amuwa drakehale tukutuku idra drapulu, taku thebethebece ku esebe ki drapulu si taku kawkawkau, lamakakai lrwabwale kidaili idra taikaiyanelini, makakalrumale ki udale lrwabwale, ikaidra taubehanelini mutauwana kadruwa ka aimakakipakadihethenge ki udale, amanilu iyasasana idrengehe ku udale.",二、到河川象徵性的毒魚。此日部落的居民停止所有工作，部落壯丁到河川把毒魚藤搗碎，一面把毒汁浸泡水中，一面大聲呼喊，隨即拔腿逃離現場，為了要和雨賽跑，在奔跑回部落的途中不可被降下來的雨水淋濕，否則雨會立即停止。,,魯凱語,29
53608,T,U,12,3,,,"mwasaka tulru, ahakuwange culrulu daedae, waceace ki aidridringa. ku pathaheva anikalisi ku aidridringa si ahakaikuudale pathavungu amiya, ku cekele wasikaulu ku mahidahe lrwabwale ka sauwalai, wailuku ku nyahakaiya ku kudrula ka makalrilau cwabu ki nyahabalebala ka kwakwange culrulu pauwa ki ilrilrica, si masiyasilange makakawkau, la ngibangulu kidaili ki taikaiyanelini, kadruwaka aimaka kipadali ki udale. kay mwasaka drusa si mwasaka tulru ka sahakaykaiya muhiudale, yakai ku tapaukaila ki hidaha, lakuni ku kaipalraingi ki lavavalake si ababai pakipaelre.",[-AP1-]三、舉槍刺地，叫醒鬼神。目的是為了要激怒鬼神使其發怒而降雨懲罰。部落會派遣若干很會奔跑的男士，帶著用污穢的布片包裹住的竹槍刺到沼澤地，同時大聲呼叫，然後轉身奔離現場，不能被雨追上。第二種及第三種的祈雨方式，有速度上的考量，所以部落的小孩和婦女不能參加。,,魯凱語,29
53609,T,U,12,4,,,malrelremelreme,守喪,,魯凱語,29
53610,T,U,12,4,,,"sa kaina mudaane kay Dripungu ku cucucngulaneta pyakay daane drwalreke, sakelanga kay Dripungu ngwalai ku apangilripethela tuthahihi ki cekele, laela ku nakakudha si pilatadre drwalreke, adrava ku sakuikai ki daedae ka hemeheme syaluudu elrelre pulatadre si peela drwalrake. sa akacingata sisawlri ikay daedaeta Taiwang, la kela mucekele ki kacalrisiya kay singitalriyuga ka takisusuwa, syalribate ki pahahamau ku mapapangale ku tahumaha si kisusu, pacungulu ku tukakudha ki Dripungu ku pyalatadre drwalreke, la ahakainga ki kangnguki.",早期族人的喪葬是行室內葬，日本時代，外來政權為了改善環境衛生，將本鄉傳統的室內葬改為室外葬，甚至將家中原來流存的骨骸也同時撿起遷出，重新埋葬。台灣民國時代後， 西方宗教傳入原住民部落，居民一半以上接受了基督信仰，不僅維持早期日人推行的室外葬，同時也改用了棺材。,,魯凱語,29
53611,T,U,12,4,,,"kay mapapangale twakucingalre tuhamuhu ku susuwa ki wadralreke, kay cekele luikai ku swatatuma si pacai, sanaka picekela ka umase, amuwa makanaelre mapabebeehe, palribulu ku atwatumana, luadhaana ku kinauwacekela aituibalriyu sudrame makavale, lu atakalremelremea kadruwa ka aikahahiyau akuwadrau, aikisapalra ki wacekecekele si tupapalra kalreme. lu amani ku mahudrange ki cekele ku niusakena ki cekele ku mwakadrulu, aimakakawkau pelaela ki kinauwacekela, nilringa lu amani ku haedre ki cekele ku mwakadrulu, ku kinauwacekela makanaelre twakisumali silringau sudrame.",[---] 部落族人非常重視喪葬中的儀式，部落中任何一家遇故死亡進行喪事，村內的每一個人，不論親疏都會到喪家致哀，幫助料理家事，次日全部落居民要休工守喪一天，在這段守喪期限內也不能喧嘩，與喪家同哀悼，充分表現同理心。若去世的是部落元老或是其他較重要人士，特別以呼叫通知族人，尤其特別的若是部落頭目去世時，則部落全體更是隆重舉哀。,,魯凱語,29
53612,T,U,12,4,,,"kay syasapaidringa si kalreme miyalri ka makucingalre ka kakudha, amani ku patuthingala ku tamapadedetha tamapadaydaila ku tamalahetesana idra wapacai, ku sangipapaidringa makakaela ku sauwalai si ababai. ku takamanemana ku kulau ki sangipapaidringa, ku atahathainuwa ku vai kalreme, patwalai ku tamapapadetha tamapapadaila pasusu, lu mapapadeethe, ku sangipapaidringa ka kulau maudridrimilri, ku taibalriva kalreme ka vai makakakalrale, ku mapapadaila hauwalealedra ku takakulava, ku vai makabebekele.",守喪戴孝也是部落族人喪葬禮俗中最重要的一環，最能夠表現出親屬之間距離遠近的關係。守喪期間的孝飾，男女有別。喪服的顏色，守喪日期的長短，會因與死者的關係度而有差異，關係愈親，顏色越深，守喪期越長；反之，顏色較淺，喪期較短。,,魯凱語,29
53613,T,U,12,4,,,"kay kakudha ki syasakalremea yakai ku tamakakaela ki Ngudradrekai si Ngubabuculu, kay Ngudradrekai lupudringainga pasitelrai ki wapacai, pathagili sisakalremea, lukaiyana pudringai sia talrupunu ngipapaidringi musakene kavalringivingi idra kyatukudhanga, kay Ngubabuculu yakai ku sana thingale wapacainga miya makakai sisakalremea.",戴孝飾西魯凱族與排灣族有些微不同，西魯凱族是將死者入土埋葬後，方開始戴孝飾，大體為入土之前會先以帽子表示對已死者的悼念之意，有些排灣族則是大體為入土即刻開始戴孝。,,魯凱語,29
